color_intensity,texture_smoothness,moisture_level,leaf_quality,label,temperature,humidity,cocoon_yield
0.3325152889039984,0.398184791600926,0.5514621666064125,Poor,2,26.805213798032415,62.28002018945129,63.4450099056266
0.7252813963310067,0.4847781429210093,0.8280097515307314,Moderate,1,25.975492518509768,76.82297611037403,84.48992595437996
0.41936688658110405,0.8062768883714952,0.9371241026123196,Moderate,1,30.844511657595092,56.89863817673259,81.06080963965815
0.3455361150896956,0.2115147909038047,0.7070064652693997,Poor,2,31.890815264924864,56.3931411207525,61.494727333920004
0.9642198760773333,0.292858112405533,0.7192680911591893,Moderate,1,28.6798312761188,50.93402248653534,77.573128866583
0.9759424231521916,0.23680211361740222,0.46430320680386566,Moderate,1,26.201755000938125,69.55000476127655,83.94461446703977
0.8658781436815228,0.23258304185517611,0.6684474200940729,Moderate,1,26.906151285635584,61.05579031171283,78.97694335289424
0.5132296384213595,0.8843684672088059,0.7195703598730139,Moderate,1,25.128734735832268,75.93074749518911,83.4332756264685
0.3683704798044687,0.762926287504019,0.5454823021808378,Poor,2,31.400091645923492,64.19629720074671,62.950392156837424
0.7789631185585097,0.5793390632698602,0.5615459385696286,Moderate,1,25.824257580230988,79.04580283744166,83.71141525432911
0.6081067456177209,0.2782673285208012,0.6263704978627735,Poor,2,29.035615328599775,55.565765471093634,60.846979266589436
0.38542676439134516,0.5932927000934659,0.41204271866663583,Poor,2,26.918386544810442,76.05869503866832,67.84300835255277
0.6466238370778892,0.5787774166244526,0.593247499349907,Moderate,1,28.879246017610555,73.29790558375225,80.28872733889261
0.32407196478065287,0.33856149592801216,0.5268688041979268,Poor,2,29.55994271846305,73.12765533932156,64.51868190492182
0.9365242814551473,0.5470813193903785,0.5964984113067489,Moderate,1,30.80819262595041,75.34349684350663,81.23023089273975
0.48114598712001183,0.5188037875178988,0.47185727909155073,Poor,2,26.44494890232422,72.83071972828996,69.97293824687168
0.7637655990477874,0.6926800784417733,0.934316368443937,Excellent,0,25.076970800609363,68.78660964894246,100.05429299668306
0.5181977532625877,0.708074920694115,0.7561554721324293,Moderate,1,25.95819941048165,53.93734633047163,84.86829505860507
0.6640476148244676,0.23624320781763564,0.8074613914866937,Moderate,1,31.300130492936738,50.975785384737556,79.04735725204175
0.6826971955402957,0.499690091701177,0.8735027431644029,Moderate,1,31.117230542937605,77.6254354344706,79.40059714397351
0.42939811886786894,0.7006879325713891,0.6990653193574343,Moderate,1,29.181891715192158,68.49950943562214,84.44046978546857
0.9787092394351908,0.6025090068640702,0.45215217285245424,Moderate,1,29.203618023035574,73.89611872928529,88.69144815640584
0.8425929763527802,0.8851918729506578,0.7222639250911287,Excellent,0,29.65525672182379,64.4456705453765,98.07762394962673
0.9576492590949324,0.726954905295156,0.7521046708125274,Excellent,0,26.227598950364147,53.51924566887183,99.7819382528602
0.9263791452993542,0.3303475416651438,0.8472636845105981,Moderate,1,31.40088362147472,53.755573766076516,82.89273757596203
0.7185299851677596,0.2564549979203439,0.6589957277378076,Moderate,1,27.93139367424451,70.56695861686914,81.4284926057409
0.9453119645161818,0.7139354225650525,0.47654818167733826,Moderate,1,27.68196969774648,62.90917684698388,79.86129891960579
0.36194475143634364,0.22120904843329747,0.5702655434792347,Poor,2,28.632423936979862,56.0157418010101,61.996746280222006
0.4371880036934016,0.6686204650187706,0.617849377839181,Moderate,1,25.328761767425384,64.74783640224311,83.39547109480297
0.33165910223737666,0.9521841931399662,0.7875503447989607,Moderate,1,26.163983581292555,51.92626811225402,84.70187486047173
0.527731231534285,0.6603793423007032,0.7424669828013472,Moderate,1,30.166235314984593,67.45914205743196,86.40894198797422
0.5720741027826374,0.5105359409652175,0.6136580355387078,Moderate,1,25.579590675475885,58.06980213305293,81.35837888189982
0.4899443222417271,0.7146305747538826,0.9919091492757878,Moderate,1,29.222064766264715,73.92677301911564,81.54302781043559
0.8801162564063505,0.5666023123932133,0.7634648916141322,Excellent,0,26.717443767769247,59.31085876770722,100.30870502209544
0.5497273286855124,0.636493431452748,0.5423360750415966,Moderate,1,27.725069298293835,63.656604472454035,80.61684660082524
0.49665415678116653,0.9531718470212203,0.46106948357224226,Moderate,1,27.0208561573949,50.34861619724302,83.78543834588794
0.6798872582107739,0.5088821102406194,0.49171548351059924,Moderate,1,27.489709015254643,52.17340663383676,79.92720935562765
0.3986469574823338,0.9689524510591314,0.5475746370307049,Moderate,1,30.033321336289717,61.77480669220054,83.01379966320995
0.8615378865278278,0.9242805135648511,0.49640882395573344,Excellent,0,27.079852009362224,64.3981650415137,94.29506014196832
0.35218545057583955,0.3566329078314372,0.5119402144307835,Poor,2,28.96483248207828,68.0006164435791,64.3563002944424
0.9908208556203622,0.2554890407001324,0.5710571012163083,Moderate,1,28.332352815393698,58.7498773612791,81.10147585193127
0.8405713385076601,0.28062240110194137,0.5040241571768529,Moderate,1,29.645698157538536,70.84945658379627,84.21312686974473
0.43910097707392065,0.2145774605212398,0.9380592547758551,Poor,2,31.557808175273305,75.80367191567613,60.06197237294721
0.3038654819865217,0.27555436860474275,0.4481402473969853,Poor,2,30.128004680471754,73.3955296668005,65.98384104256606
0.8708229999183839,0.7464054187330855,0.7147068337421528,Excellent,0,26.504582650135298,51.18856476045072,99.61339240245479
0.7948001406933319,0.2569509187681832,0.6462380961937969,Moderate,1,25.21828194542899,64.41520841773487,81.44129871174023
0.810305017628691,0.45518050423500905,0.9894271701451638,Excellent,0,26.835848310098775,53.147905352545244,92.16880247066128
0.8398892426801621,0.8759002487755636,0.46722334130083143,Moderate,1,29.165545514901783,57.26135047587582,76.10588319818763
0.35183125621386324,0.2186175485886607,0.638713359427445,Poor,2,25.35998069438975,79.59987779801439,68.65970021684066
0.5509260099809907,0.8515747860711487,0.9816822599652213,Excellent,0,28.474563730408654,54.2748662870454,96.68863175309257
0.3811083416675908,0.42548381981871997,0.9193042755363882,Moderate,1,29.177899942418225,64.96664460354069,82.87135307663972
0.9041723981129155,0.294531862097325,0.8902432425695679,Moderate,1,27.339707235718727,68.54467202954358,81.35855174920911
0.7363086887792905,0.7573897322913206,0.5547416962269639,Moderate,1,30.396385426220753,71.07394911632312,81.9256570692094
0.5316286173968544,0.7031542774239072,0.5025325524340395,Moderate,1,25.746187771936402,66.78946050460742,85.42956156681501
0.34449084520021656,0.9019776108216424,0.8011859319546586,Moderate,1,25.525964472150662,50.29312542257551,81.26331143703146
0.5176876252009635,0.7880568350431087,0.9576255934765515,Moderate,1,30.097321293425225,59.79383924731975,85.78796240490021
0.5276283254187228,0.8427847443078789,0.7340577358083579,Moderate,1,28.46843921344339,65.53134930154134,79.2364477791539
0.8107243248366449,0.4256276580570452,0.7429676136819399,Moderate,1,29.818816774994154,52.635994974345,81.56923614784785
0.7462902299486491,0.34195163502377823,0.5679874561961705,Moderate,1,28.043791370226224,60.51880793627542,81.1250535831849
0.9210489198034286,0.8004918013126867,0.8616957599151621,Excellent,0,26.724814232673747,50.996093263740995,95.11880768566748
0.6305504476133645,0.8454677914138113,0.5122262491345141,Moderate,1,30.733716223719398,52.35735491465062,81.2805905276522
0.3837159721568112,0.9924041136005386,0.5942075418425462,Moderate,1,30.595911152782854,61.90769828604788,83.00794559406184
0.7992713510560965,0.5300941415291411,0.6552618631698501,Moderate,1,29.862875295980988,53.98147262129181,84.77741681328975
0.8325495340318281,0.49761446863422654,0.704566227210673,Moderate,1,26.905015960609738,67.02622544784674,80.23668000380573
0.6928940382986473,0.8211303685935976,0.5454458394490481,Moderate,1,29.13161466808361,70.68394907411798,79.61207897462346
0.8396770259681927,0.4726428322024143,0.46890209484352213,Moderate,1,27.52681727858019,74.0176009732725,87.28349972665181
0.6456569174550735,0.9446058604828518,0.7663720254649795,Excellent,0,25.64107451328644,56.0045073273443,98.16423337888973
0.6659129805673958,0.8867302014744094,0.5731783319441535,Moderate,1,31.4211950282357,55.024477467772094,77.03590464503462
0.5992787128509847,0.5431952219000147,0.7487429328535673,Moderate,1,25.95773041643273,53.13703521003201,77.4427355236799
0.3177933887208666,0.800696854233198,0.4926176291645214,Poor,2,31.651661476745616,69.0929074863091,57.84933325485331
0.37552399889531307,0.8036342992677459,0.6886840611128905,Moderate,1,28.12204041070569,71.19427179460703,88.11974290020974
0.322000429980714,0.2824990950687461,0.7195536595309515,Poor,2,26.295930501870338,50.94758434476926,57.96022486520611
0.7454872878846462,0.9220423253436534,0.43109412209345616,Moderate,1,28.793306631648505,78.0863673873107,83.4543357827931
0.5200491867534287,0.6042018979582857,0.6019625669163524,Moderate,1,31.110620851134858,51.55913850954417,76.02308129861129
0.6559994838152918,0.8611659728861933,0.48064880616338457,Moderate,1,30.12557420486693,66.23889005903212,80.73495396769233
0.9352965317482651,0.4560396808244894,0.43802498228366066,Moderate,1,30.64592803503015,71.27181558352748,78.62563752665135
0.4745045604042124,0.9164185827969604,0.9939761394339671,Excellent,0,29.61148356697502,76.12907371238256,99.61067086807171
0.5872680461249408,0.5113613429873305,0.5934123069848338,Moderate,1,29.845935951624966,71.42260796397284,79.03767925290423
0.828885796980134,0.2086701211842387,0.885924667512781,Moderate,1,30.944369560957234,74.05184249209375,86.34174879616376
0.4601587158441357,0.9243055811354111,0.5527843928582583,Moderate,1,26.7476760620143,60.18350577628418,79.99998394335401
0.35388593688015507,0.2730293414289069,0.8089016333343575,Poor,2,28.425974745501982,74.44475341239537,65.07608245577319
0.5028260170396376,0.4554509100723319,0.8561367159338119,Moderate,1,26.548466092737215,52.40344539154025,85.00724690755402
0.4128549010778031,0.960049573640644,0.7573832443647066,Moderate,1,31.91367605597653,76.84449968181583,84.92083559884684
0.950788356639801,0.960485717550045,0.6829457131300951,Excellent,0,31.608415377806292,66.42777128461209,96.81092443353263
0.8656842656950918,0.658750310498629,0.6471045484883611,Moderate,1,25.27598767957954,74.51893309887481,84.50913031113895
0.7433826295572964,0.7054697697358394,0.6093209599257972,Moderate,1,29.93902620760982,63.569548535549,80.07441573388687
0.9100224131314023,0.5587564175826558,0.9577174865486955,Excellent,0,31.47673822190966,69.30733085589574,98.8179666122062
0.8625704538293801,0.43456861735845165,0.8983716446726375,Moderate,1,26.264027415891334,65.7920798280834,88.96779586988268
0.4305990412202251,0.4629316362959328,0.9790161463999075,Moderate,1,28.975616613868407,71.94768565265996,85.52012072209158
0.9247912989429843,0.7380147648616309,0.4745783340913269,Moderate,1,31.408418083116292,52.44889946091769,79.36340502432564
0.6775395693409555,0.8018996235501441,0.8385204851221866,Excellent,0,25.23762185010059,51.81056251971691,99.04980668128555
0.8652081086148438,0.8332632349806788,0.9630042740926227,Excellent,0,29.88194187072788,57.41309702030439,95.19370459153413
0.9272639099464453,0.8316945142356431,0.5087398396993961,Excellent,0,27.081443051607856,54.78634040339565,92.01796998088305
0.5226024324803047,0.27296488243895234,0.4398977604200665,Poor,2,31.47077336763571,76.15350699776604,64.11828287451445
0.37703634716937373,0.5955362437620653,0.8446723895740355,Moderate,1,31.797407716157572,56.57641962074133,83.99283291112327
0.45955461377935913,0.24604700801331544,0.7446838679079472,Poor,2,31.609865423794037,79.27595767457393,60.80328824659437
0.5989754520383794,0.6396231058589885,0.9050972660549632,Moderate,1,28.319499516602246,60.10687375313321,83.76167390053217
0.8726103361457451,0.5532244010987016,0.4838634259757737,Moderate,1,31.034298556925194,55.46353747066098,76.58489510226016
0.9025114082794403,0.9101633462066399,0.8771603871159341,Excellent,0,30.91184578974549,73.69095521427437,98.64054499271295
0.30486649137183347,0.480732010041663,0.5209763920286468,Poor,2,27.23370331270279,69.76123326502628,60.30215949312105
0.6575231118042959,0.2936536131420847,0.49819356571942275,Poor,2,30.80240831905474,64.94587149359417,61.091679501773314
0.5921877022041453,0.31439334564226873,0.4985594787585958,Poor,2,25.259053443008447,66.66090652812893,67.26428787307403
0.45547546732951116,0.8092085053739779,0.8887448321388293,Moderate,1,29.17388914937437,71.57605334816792,82.20398133733623
0.38390575713357794,0.6945744506530089,0.79911833241772,Moderate,1,26.61006186101392,56.853642239938964,83.714814762353
0.5363306199825395,0.28089814089823223,0.7138392548614716,Poor,2,25.84396820044095,79.89001748170226,70.01051900401727
0.9600367927387634,0.26728544489199796,0.6152982904741016,Moderate,1,25.538672411404463,79.2437948644035,91.35120096197299
0.5262420524145286,0.7607753051672961,0.9263203244878649,Moderate,1,29.87402143114698,69.50977059040811,80.31136422106266
0.6631534352203563,0.25821040509135484,0.6354670644535813,Poor,2,27.379124746376462,55.98627352787435,60.50085149047972
0.7921132712266244,0.857488047432285,0.8899596636829463,Excellent,0,30.07336740070133,70.40684727293873,94.56884588754126
0.5545407216655058,0.764993781725197,0.6634809451421311,Moderate,1,25.457494385592597,52.165952269375275,86.62927828266251
0.9802474579046725,0.26507902451351983,0.6261666576549445,Moderate,1,27.20703236481427,50.91957506617418,84.85040851007065
0.9737131064594777,0.26787017126815355,0.6776078714017639,Moderate,1,28.77643904662736,57.730486655336406,81.5574491105592
0.4762476070777549,0.9893116628009404,0.5808267244984853,Moderate,1,30.535062153872744,63.87868870217949,84.92853960726374
0.6480739541246698,0.49941663660489627,0.8485656281057508,Moderate,1,27.23126752052449,76.04817516225141,85.80358104490846
0.5106148168717387,0.49651371765351276,0.7016322340554875,Moderate,1,29.381239635059064,71.81507209298924,84.9082514810959
0.49938834606422733,0.8502396538060022,0.5393276170880904,Moderate,1,31.20184423765331,72.28119563599944,78.7465613295334
0.32582086314817293,0.957798861907087,0.9397447439647411,Moderate,1,29.311042317276133,62.764800033442256,84.45014305301846
0.7266950337859277,0.9888008510582968,0.6303347328239268,Excellent,0,26.630716323275436,60.378049776408886,94.0373866299964
0.651875316260203,0.8027025482071533,0.7261317166683932,Moderate,1,25.170805470895765,61.13116288953808,86.901506144985
0.3360351258749925,0.5010076684247327,0.9438832665787281,Moderate,1,31.09069211730651,79.62948691208173,87.20083220046696
0.495052524965628,0.26680057335893503,0.7745427975483953,Poor,2,25.14888587595271,51.20327574237447,63.7536591879283
0.9357861201766575,0.8217175327419495,0.4701388244250185,Excellent,0,31.122911708789395,76.01094488367346,94.00233692758762
0.46769332346688064,0.6467233997886441,0.9638992741680851,Moderate,1,28.702559938190483,67.3602622571718,81.1520560417924
0.40142641046385613,0.5393776073975811,0.7766248318428508,Moderate,1,31.573473889590275,63.158462575687714,78.47608126945083
0.642616932194294,0.9250835080757889,0.6009433687942517,Moderate,1,30.591482650415657,71.7577298124541,81.65716871199818
0.9899553178774205,0.2889579858449211,0.4835632435980324,Moderate,1,31.98553877373336,64.60006824274109,76.80367172931992
0.4694386900580503,0.5941000834326873,0.8764151135621776,Moderate,1,27.45498270816197,76.20269714244982,89.88262630471961
0.770494883184115,0.20908291581393526,0.7720436535571081,Moderate,1,30.37031802251789,77.02105592033776,84.75707457993236
0.8331337307301023,0.5749285135953011,0.7200766551857929,Moderate,1,27.813516395264696,62.65162780620366,80.67881047018862
0.46634628079467977,0.24504262054546988,0.9363355498305745,Poor,2,28.35912934212736,58.304833917051546,60.45121728308946
0.8097514440283016,0.29505433301445755,0.8731583267347185,Moderate,1,29.39253824252859,67.77050985780087,82.32985825534423
0.5574481929034772,0.2940209974216839,0.4910049278396507,Poor,2,31.11573979930437,77.37090036850073,64.92225350765413
0.7426140814155056,0.7193682416928509,0.587033240677329,Moderate,1,31.888584284395066,56.319865670169996,79.47647526880145
0.7434707975326262,0.7968359034123387,0.5490934838886794,Moderate,1,30.377913897051627,68.68899750690449,86.74276228499924
0.6750422788523309,0.6666950120777277,0.8463677755436062,Moderate,1,27.924367475171337,68.94680660277561,83.79681241202775
0.3632028390380858,0.9697380387796335,0.4201194608414677,Moderate,1,27.94949901593949,71.99339067245843,89.34550877475506
0.8847117469124666,0.4998964636189633,0.74193381092279,Moderate,1,30.16307611112224,53.9470305538178,83.2221176326534
0.5245460454802151,0.4285696690254886,0.8574752114444143,Moderate,1,26.671440020378117,71.47474894046266,82.04433492147683
0.4305629572798979,0.8948793025515682,0.9260593820570496,Moderate,1,25.773318791919763,77.27097561996924,90.87348787447313
0.3285425990883347,0.37887667081556214,0.6052490492295445,Poor,2,27.482355103485435,55.390493266107256,57.5005850803335
0.7136250602317693,0.970578031552489,0.8927543828032077,Excellent,0,27.010672941578573,57.12629974771633,100.09442056366589
0.7742950532895976,0.20972357975185307,0.46637904217312437,Poor,2,27.07415684319193,79.14185282124919,65.09752507741968
0.3116114802494993,0.9759030613661113,0.9078713750407109,Moderate,1,26.63525425734937,55.429308581284694,85.54797779203295
0.6584651408094966,0.2345279295604609,0.4764931973991895,Poor,2,25.294652327454532,75.63155280108737,70.1595512975647
0.45854704263855656,0.912914490958457,0.6383723743362204,Moderate,1,25.125117543133896,64.76833569344105,87.45036236829746
0.7516209532866149,0.6221608872690398,0.8783772194677322,Excellent,0,31.91405672815222,57.41693223209531,97.42666244541357
0.422056500303494,0.9943718368954404,0.48995045640926427,Moderate,1,27.994411936151035,76.12249703817534,83.27408483053995
0.7836564166717261,0.2590372517883191,0.537550837139585,Moderate,1,27.69028653011777,63.359157650079965,78.63588109546964
0.5707147424103762,0.6430834275210566,0.8333515410358399,Moderate,1,29.757530978851488,65.4445206178907,81.23994042180402
0.9557109921157141,0.9754420284952792,0.8320219219276446,Excellent,0,26.527777215055448,60.77700108199297,94.62675675873595
0.39626466090219525,0.6184782753361191,0.7846885797311784,Moderate,1,31.649728287651577,67.78852554304783,83.6823518538084
0.5387464457351809,0.70351891050821,0.8163690666802601,Moderate,1,30.504415100908865,54.90571617755069,78.18993295043356
0.37943146486841234,0.7565989511876938,0.7256346660085577,Moderate,1,25.625877016185818,61.73244609955282,88.2896527204168
0.9472855327949938,0.5636328518142186,0.5510794353441717,Moderate,1,27.9230654304945,79.08236967005863,87.2646619922178
0.9141375473666866,0.7020464640672508,0.6074175961023517,Excellent,0,31.153828152935155,57.74400298103383,98.19669215608279
0.4805591394006089,0.6674514495384802,0.5089586300808554,Poor,2,31.613124156039873,69.70209993623877,58.4591046366463
0.7619888322239252,0.9209264083927913,0.945070336800177,Excellent,0,28.27181057874909,59.75570192674085,100.43537991869984
0.872055540140851,0.2363571042731663,0.7500350768596723,Moderate,1,29.293879724474955,73.20419377059802,88.22147079701607
0.6886405681196236,0.4247705516737843,0.640510850058184,Moderate,1,26.169237622644527,53.92620982155049,81.5712423411772
0.6707554048492045,0.9603291872612469,0.6772034821864796,Excellent,0,31.938180382958834,79.09463135235634,99.91236545650163
0.46929660363031617,0.912211027112733,0.9683700037670891,Excellent,0,26.621701909684106,63.61368624150918,101.05998430248974
0.36517193746412946,0.5645254022285704,0.49201084186964816,Poor,2,31.59912241894588,57.081513900393915,56.36512784320996
0.9280510305673286,0.6961060782412294,0.7517378992100783,Excellent,0,29.547526542946578,52.20490241990038,94.69287797714121
0.9302926400143312,0.42190494638490617,0.7035332073306796,Moderate,1,29.254157564152013,55.09273715262622,79.37809892617237
0.7431710200912875,0.3504969277790091,0.7668725412607886,Moderate,1,28.58881957711556,65.59321845668053,79.28797382440081
0.5373208537340904,0.5709587239519858,0.4108661102925043,Poor,2,26.614688682024312,60.11009529293859,61.390018940490876
0.5444467022288626,0.48268178242084225,0.9232743453664909,Moderate,1,26.23569622403856,74.86650097647828,81.53717517713132
0.8081689752091674,0.6669248894806976,0.9592709694901674,Excellent,0,26.543403463491227,62.92662570985418,93.5717424797201
0.9279771819668039,0.2621877095719879,0.7390799101535254,Moderate,1,26.30506783500978,57.461428177628896,78.69141460956911
0.920960496985582,0.9795158461329332,0.8179904943261354,Excellent,0,30.457091314967272,68.5143495981209,102.10547537803228
0.8459128821003365,0.9889685955836824,0.9534996287063774,Excellent,0,27.45087681416711,71.20331650656337,100.0105202531793
0.7494221523080014,0.7585293712157961,0.8243431805880392,Excellent,0,25.404898735943775,55.011257237028495,101.95802369096602
0.3588979754965342,0.6288770930752963,0.49152342574855684,Poor,2,31.783718410985678,55.02857648864953,58.43883487553839
0.4131400998662296,0.4476220930290622,0.745773016100088,Poor,2,31.18650119474398,51.10014280800629,56.74493929508186
0.9289879319689553,0.851036015765559,0.7640290278297135,Excellent,0,31.494265982366493,72.09206045196922,97.73269772761303
0.7245003417617129,0.7477849380431034,0.6544784027814317,Moderate,1,31.964354758525047,69.91413582865415,81.39576667279741
0.3064379361316407,0.330093551475913,0.8418665413748336,Poor,2,26.21726674453641,64.23892627249441,59.79579872484812
0.37103008000622245,0.9287417475950741,0.9606202088614089,Moderate,1,27.77369413231861,75.32511346907592,86.58643877455793
0.764451238375639,0.8580297943385353,0.9553411077440658,Excellent,0,30.30766932992864,74.1701045885016,95.84056807783199
0.30354310869235307,0.9598399306335392,0.6705036228424792,Moderate,1,29.872144326376546,67.56063093190257,83.77193357217054
0.41256563599224905,0.7805756067106879,0.46794282750445315,Poor,2,26.077271344378985,76.04813841539776,67.67300293487158
0.6841136525566103,0.690732156748632,0.9909047193774008,Excellent,0,30.710831874934325,56.17523630110305,91.39987985403994
0.7843266383848853,0.5345944290324951,0.9033388518675605,Moderate,1,26.571084002856626,53.357588581931836,76.99947198606473
0.7563728816518203,0.9461827866832107,0.47479760872196014,Moderate,1,26.566723303758362,58.092488345509686,85.14275187790716
0.4569885166223918,0.8928511116003268,0.9525051295704234,Moderate,1,28.758820960253896,51.712605682679445,79.56111489410215
0.798525454943275,0.23617493608495155,0.921937817237277,Moderate,1,29.150579543891922,65.93508584003096,78.19336535111499
0.46607436124776,0.22109357959780163,0.7113028342756433,Poor,2,29.060603454864676,78.09817076884885,70.03799559803511
0.5277797887114873,0.5011706935024397,0.7547652614469575,Moderate,1,25.640407861784283,51.180306220055286,76.99366292308257
0.8225439835826169,0.8484426646254664,0.6394016223220782,Excellent,0,31.142226038412662,53.66329742030081,96.11189875343936
0.7547430293330502,0.9898209034519556,0.4328569832932188,Moderate,1,26.859200298120943,63.565970848503056,88.12038327327427
0.8944563873459246,0.3203335128828226,0.6011183449875406,Moderate,1,25.90660444897963,78.01625052583715,84.04174892283687
0.7603290246102403,0.6753045722817081,0.8817120691588068,Excellent,0,31.22123655908284,59.48468314930251,91.70881203719105
0.6978160223348301,0.5047126853048172,0.4027792138027617,Moderate,1,31.689560487608276,65.21704426065178,77.4124780025505
0.3655723374796647,0.9759315182516826,0.6000995030146865,Moderate,1,31.034893320858153,51.24718577151177,76.76474196954923
0.5574010621416035,0.873695138508567,0.638901216154566,Moderate,1,30.666612523074146,54.45029602886267,75.56721105434193
0.48564165737720777,0.8706629637689103,0.7224373617627537,Moderate,1,29.58669386447315,79.5989036887654,87.04804722245783
0.4707927503653585,0.5749545278359762,0.9519133698476563,Moderate,1,28.856001594263976,78.95356089308137,80.98562936278492
0.9811073883267118,0.5318556018701321,0.6078075966195767,Moderate,1,25.60890731937987,50.148199428032285,81.31940750741441
0.5751684072667322,0.41872565754456503,0.6081719211377367,Poor,2,27.859172491494892,78.55435356269717,70.74825300532176
0.9244325886239793,0.2451003973207417,0.842500748865849,Moderate,1,27.608819619086198,69.17359813446501,87.1700125124101
0.741797038198084,0.8917779010040425,0.6713307645338843,Excellent,0,26.818276486322283,76.03754883560066,101.9505659062691
0.8563679124791539,0.850320807304062,0.5347628937639892,Excellent,0,30.063940795820095,63.64219566901578,94.75900494375922
0.6518459651736345,0.9997741386289045,0.6714637096796161,Excellent,0,28.471130145551395,65.46788085737751,99.09696946161618
0.7038327192384514,0.9973094696591243,0.48451421222787994,Moderate,1,25.567323511353536,64.6653974077076,84.41983236498127
0.6447623856732048,0.644345364482102,0.505832191903734,Moderate,1,26.54128241364868,70.00592772638313,83.99137817735601
0.4366700914586311,0.8151899321444085,0.6990206636436879,Moderate,1,29.78281134561717,54.18953764268939,76.25360562313129
0.8057164806830537,0.9558125839059424,0.6513552697027287,Excellent,0,25.5329160164321,50.89920769618034,100.27942568342469
0.496540653708599,0.8797179125419292,0.94890754064086,Moderate,1,30.958448398341382,59.23789824773573,79.86620193858968
0.31702117650201767,0.39787848139455817,0.6174363394699799,Poor,2,28.46602568909782,71.1404228820994,60.94129685007862
0.7518306071350174,0.5604353082480749,0.7483530101668261,Moderate,1,28.364106041286536,56.05560356368845,79.70666120086733
0.42397747558493426,0.303327532121196,0.7793585727517183,Poor,2,29.146854492616622,70.20297299974752,62.608464878930455
0.95832100904704,0.9632408218069779,0.4078566739530002,Excellent,0,30.772766761476042,79.09736138321811,102.70846785157434
